date,season,neutral,playoff,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,carm-elo1_pre,carm-elo2_pre,carm-elo_prob1,carm-elo_prob2,carm-elo1_post,carm-elo2_post,raptor1_pre,raptor2_pre,raptor_prob1,raptor_prob2,score1,score2,quality,importance,total_rating
2023/2/26,2023,0,,OKC,SAC,1515.786489,1522.765659,0.630758216,0.369241784,1502.519844,1536.032304,,,,,,,1453.342973,1512.816751,0.534692631,0.465307369,115,124,43,53,48
2023/2/26,2023,0,,GSW,MIN,1536.473891,1502.570137,0.683696513,0.316303487,1540.495028,1498.549,,,,,,,1413.84846,1527.319151,0.452979352,0.547020648,109,104,37,97,67
2023/2/26,2023,0,,POR,HOU,1428.779284,1278.571482,0.808502944,0.191497056,1433.45355,1273.897216,,,,,,,1409.102796,1224.373294,0.814195309,0.185804691,131,114,2,5,4
2023/2/26,2023,0,,DEN,LAC,1617.630177,1538.37166,0.73728311,0.26271689,1622.398993,1533.602843,,,,,,,1618.234728,1561.376418,0.676069545,0.323930455,134,124,83,31,57
2023/2/27,2023,0,,PHI,MIA,1598.317613,1538.60549,0.714915124,0.285084876,1590.396831,1546.526272,,,,,,,1633.753375,1552.880517,0.708833888,0.291166112,99,101,83,21,52
2023/2/27,2023,0,,CHO,DET,1414.704387,1333.573824,0.739365113,0.260634887,1419.717811,1328.560399,,,,,,,1421.698062,1279.882362,0.7824382,0.2175618,117,106,5,0,3
2023/2/27,2023,0,,NYK,BOS,1585.8099,1652.721501,0.547474589,0.452525411,1597.680786,1640.850615,,,,,,,1589.312545,1660.578114,0.500517896,0.499482104,109,94,90,16,53
2023/2/27,2023,0,,NOP,ORL,1485.022867,1449.183791,0.686100787,0.313899213,1471.045258,1463.1614,,,,,,,1491.619848,1439.154088,0.665323119,0.334676881,93,101,36,35,36
2023/2/28,2023,0,,BRK,MIL,1510.675628,1643.951044,0.452258711,0.547741289,1499.34367,1655.283002,,,,,,,1519.883796,1618.997894,0.459854733,0.540145267,104,118,76,28,52
2023/2/28,2023,0,,ATL,WAS,1525.110126,1511.973488,0.657295886,0.342704114,1517.029363,1520.054251,,,,,,,1555.166922,1463.496128,0.732846191,0.267153809,116,119,54,79,67
2023/2/28,2023,0,,TOR,CHI,1520.71674,1505.126595,0.660470217,0.339529783,1525.523255,1500.320081,,,,,,,1577.313375,1518.130591,0.683636211,0.316363789,104,98,70,77,74
2023/2/28,2023,0,,MEM,LAL,1592.785654,1504.74477,0.746957407,0.253042593,1597.904524,1499.6259,,,,,,,1617.608205,1466.117144,0.787010442,0.212989558,121,109,67,28,48
2023/2/28,2023,0,,HOU,DEN,1273.897216,1622.398993,0.193022158,0.806977842,1268.439667,1627.856542,,,,,,,1209.889285,1626.691485,0.11681576,0.88318424,112,133,12,1,7
2023/2/28,2023,0,,OKC,SAC,1502.519844,1536.032304,0.59453211,0.40546789,1492.808592,1545.743557,,,,,,,1436.836494,1495.216177,0.533397361,0.466602639,117,123,36,27,32
2023/2/28,2023,0,,DAL,IND,1516.72494,1419.273092,0.7570593,0.2429407,1508.036482,1427.961549,,,,,,,1567.75272,1450.633703,0.757264847,0.242735153,122,124,53,14,34
2023/2/28,2023,0,,UTA,SAS,1481.755984,1273.318217,0.855141619,0.144858381,1461.141052,1293.933149,,,,,,,1411.789368,1216.665416,0.85218134,0.14781866,94,102,2,9,6
2023/2/28,2023,0,,GSW,POR,1540.495028,1433.45355,0.767067582,0.232932418,1546.582153,1427.366426,,,,,,,1485.546974,1417.169401,0.694715514,0.305284486,123,105,30,73,52
2023/2/28,2023,0,,LAC,MIN,1533.602843,1498.549,0.685126477,0.314873523,1520.678883,1511.47296,,,,,,,1555.466173,1558.827198,0.594682896,0.405317104,101,108,73,95,84
2023/3/1,2023,0,,CHO,PHO,1419.717811,1539.294205,0.471857081,0.528142919,1407.767216,1551.2448,,,,,,,1361.087582,1567.350617,0.327440901,0.672559099,91,105,33,8,21
2023/3/1,2023,0,,DET,CHI,1328.560399,1500.320081,0.398173363,0.601826637,1324.921463,1503.959017,,,,,,,1276.346205,1516.751478,0.337972035,0.662027965,115,117,11,8,10
2023/3/1,2023,0,,NYK,BRK,1597.680786,1499.34367,0.757995332,0.242004668,1605.459787,1491.564669,,,,,,,1597.195746,1515.180865,0.758969413,0.241030587,142,118,72,25,49
2023/3/1,2023,0,,MIA,PHI,1546.526272,1590.396831,0.580081274,0.419918726,1524.578572,1612.344531,,,,,,,1558.926448,1545.538483,0.61876701,0.38123299,96,119,71,24,48
2023/3/1,2023,0,,BOS,CLE,1640.850615,1604.276843,0.687010907,0.312989093,1644.419589,1600.707869,,,,,,,1668.796164,1617.021547,0.672222246,0.327777754,117,113,93,7,50
2023/3/1,2023,0,,HOU,MEM,1268.439667,1597.904524,0.210667615,0.789332385,1263.861085,1602.483107,,,,,,,1269.858826,1621.43472,0.168335493,0.831664507,99,113,22,1,12
2023/3/1,2023,0,,OKC,LAL,1492.808592,1499.6259,0.630975196,0.369024804,1482.264231,1510.170261,,,,,,,1363.144632,1370.377636,0.608833647,0.391166353,117,123,7,62,35
2023/3/1,2023,0,,MIL,ORL,1655.283002,1463.1614,0.843114577,0.156885423,1659.736433,1458.707969,,,,,,,1631.309905,1448.034446,0.774350944,0.225649056,139,117,65,3,34
2023/3/1,2023,0,,POR,NOP,1427.366426,1471.045258,0.580350088,0.419649912,1413.982493,1484.429191,,,,,,,1436.203053,1451.135226,0.528347594,0.471652406,110,121,28,84,56
2023/3/2,2023,0,,WAS,TOR,1520.054251,1525.523255,0.632780574,0.367219426,1527.572834,1518.004672,,,,,,,1524.918635,1591.22811,0.504994501,0.495005499,119,108,73,97,85
2023/3/2,2023,0,,DAL,PHI,1508.036482,1612.344531,0.493800537,0.506199463,1516.583011,1603.798002,,,,,,,1596.355932,1624.541328,0.638995706,0.361004294,133,126,88,28,58
2023/3/2,2023,0,,SAS,IND,1293.933149,1427.961549,0.451185183,0.548814817,1306.357782,1415.536916,,,,,,,1283.991065,1405.600207,0.427966074,0.572033926,110,99,4,2,3
2023/3/2,2023,0,,GSW,LAC,1546.582153,1520.678883,0.673653784,0.326346216,1557.624475,1509.636561,,,,,,,1494.876183,1586.814217,0.472741981,0.527258019,115,91,67,90,79
2023/3/3,2023,0,,CHO,ORL,1407.767216,1458.707969,0.570136411,0.429863589,1394.698336,1471.776849,,,,,,,1352.205013,1444.55853,0.483944072,0.516055928,106,117,14,0,7
2023/3/3,2023,0,,ATL,POR,1517.029363,1413.982493,0.762933782,0.237066218,1523.241545,1407.77031,,,,,,,1545.948214,1409.372003,0.78957562,0.21042438,129,111,40,33,37
2023/3/3,2023,0,,BOS,BRK,1644.419589,1491.564669,0.810851104,0.189148896,1623.322809,1512.66145,,,,,,,1693.817046,1509.484022,0.813825642,0.186174358,105,115,84,14,49
2023/3/3,2023,0,,OKC,UTA,1482.264231,1461.141052,0.667575798,0.332424202,1494.544048,1448.861234,,,,,,,1344.33234,1404.98489,0.537490263,0.462509737,130,103,9,28,19
2023/3/3,2023,0,,MIA,NYK,1524.578572,1605.459787,0.527486404,0.472513596,1519.401909,1610.63645,,,,,,,1551.098532,1606.103796,0.5321897,0.4678103,120,122,80,38,59
2023/3/3,2023,0,,CHI,PHO,1503.959017,1551.2448,0.575285052,0.424714948,1483.601116,1571.602701,,,,,,,1518.235437,1596.445409,0.499977501,0.500022499,104,125,72,34,53
2023/3/3,2023,0,,DEN,MEM,1627.856542,1602.483107,0.672982912,0.327017088,1636.213177,1594.126471,,,,,,,1646.669292,1626.516864,0.688208107,0.311791893,113,97,92,10,51
2023/3/3,2023,0,,SAC,LAC,1545.743557,1509.636561,0.686432845,0.313567155,1548.029474,1507.350643,,,,,,,1527.494779,1472.872053,0.719989762,0.280010238,128,127,50,62,56
2023/3/3,2023,0,,GSW,NOP,1557.624475,1484.429191,0.730466799,0.269533201,1562.233102,1479.820564,,,,,,,1508.055614,1456.373532,0.612868916,0.387131084,108,99,43,86,65
2023/3/3,2023,0,,LAL,MIN,1510.170261,1511.47296,0.638335572,0.361664428,1497.585284,1524.057937,,,,,,,1463.583693,1560.757496,0.454706812,0.545293188,102,110,55,99,77
2023/3/4,2023,0,,WAS,TOR,1527.572834,1518.004672,0.652653846,0.347346154,1515.536553,1530.040952,,,,,,,1527.967161,1588.151416,0.515635954,0.484364046,109,116,73,97,85
2023/3/4,2023,0,,CLE,DET,1600.707869,1324.921463,0.896895881,0.103104119,1603.660318,1321.969015,,,,,,,1610.112193,1261.888327,0.919135099,0.080864901,114,90,19,0,10
2023/3/4,2023,0,,MIA,ATL,1519.401909,1523.241545,0.63495733,0.36504267,1525.557074,1517.08638,,,,,,,1550.844302,1548.73076,0.608363606,0.391636394,117,109,71,93,82
2023/3/4,2023,0,,SAS,HOU,1306.357782,1263.861085,0.69429512,0.30570488,1288.12089,1282.097978,,,,,,,1281.445654,1257.976968,0.641433218,0.358566782,110,122,1,0,1
2023/3/4,2023,0,,MIL,PHI,1659.736433,1603.798002,0.710467112,0.289532888,1650.660276,1612.874159,,,,,,,1654.400007,1624.30364,0.654941119,0.345058881,130,133,93,11,52
2023/3/4,2023,0,,SAC,MIN,1548.029474,1524.057937,0.671204423,0.328795577,1538.604881,1533.48253,,,,,,,1529.128451,1560.347023,0.560112418,0.439887582,134,138,69,63,66
2023/3/5,2023,0,,DAL,PHO,1516.583011,1571.602701,0.564372625,0.435627375,1509.177945,1579.007768,,,,,,,1597.459412,1593.221115,0.618011076,0.381988924,126,130,84,30,57
2023/3/5,2023,0,,CHI,IND,1483.601116,1415.536916,0.724611995,0.275388005,1474.240514,1424.897518,,,,,,,1505.945341,1445.18991,0.695050715,0.304949285,122,125,40,10,25
2023/3/5,2023,0,,LAL,GSW,1497.585284,1562.233102,0.550701024,0.449298976,1505.519539,1554.298846,,,,,,,1458.973026,1572.686811,0.444261722,0.555738278,113,105,57,78,68
2023/3/5,2023,0,,BRK,CHO,1512.66145,1394.698336,0.778111796,0.221888204,1517.973971,1389.385815,,,,,,,1508.720615,1365.457552,0.77650866,0.22349134,102,86,25,9,17
2023/3/5,2023,0,,ORL,POR,1471.776849,1407.77031,0.719926596,0.280073404,1462.511522,1417.035637,,,,,,,1438.818596,1406.512664,0.644729939,0.355270061,119,122,21,8,15
2023/3/5,2023,0,,OKC,UTA,1494.544048,1448.861234,0.698174006,0.301825994,1500.154571,1443.250711,,,,,,,1419.893896,1381.929044,0.665331617,0.334668383,129,119,15,16,16
2023/3/5,2023,0,,HOU,SAS,1282.097978,1288.12089,0.632039339,0.367960661,1297.785079,1272.433788,,,,,,,1278.557101,1211.92511,0.688319935,0.311680065,142,110,0,0,0
2023/3/5,2023,0,,WAS,MIL,1515.536553,1650.660276,0.449624396,0.550375604,1508.772957,1657.423873,,,,,,,1537.505318,1637.133604,0.464457467,0.535542533,111,117,82,40,61
2023/3/5,2023,0,,BOS,NYK,1623.322809,1610.63645,0.656711775,0.343288225,1616.347727,1617.611532,,,,,,,1675.432345,1584.064885,0.726536307,0.273463693,129,131,91,5,48
2023/3/5,2023,0,,LAC,MEM,1507.350643,1594.126471,0.519021928,0.480978072,1514.711318,1586.765797,,,,,,,1540.974435,1554.655329,0.588174307,0.411825693,135,129,70,51,61
2023/3/6,2023,0,,CLE,BOS,1603.660318,1616.347727,0.623072888,0.376927112,1608.116691,1611.891353,,,,,,,1609.169895,1605.259639,0.678986395,0.321013605,118,114,87,6,47
2023/3/6,2023,0,,IND,PHI,1424.897518,1612.874159,0.376029791,0.623970209,1420.453959,1617.317717,,,,,,,1447.037556,1666.147933,0.253267214,0.746732786,143,147,70,4,37
2023/3/6,2023,0,,DET,POR,1321.969015,1417.035637,0.507099224,0.492900776,1314.095419,1424.909233,,,,,,,1283.445819,1413.745861,0.500793435,0.499206565,104,110,5,9,7
2023/3/6,2023,0,,MIA,ATL,1525.557074,1517.08638,0.651220303,0.348779697,1528.658459,1513.984995,,,,,,,1552.911739,1550.340088,0.603885287,0.396114713,130,128,71,89,80
2023/3/6,2023,0,,DEN,TOR,1636.213177,1530.040952,0.76617233,0.23382767,1639.038278,1527.215852,,,,,,,1660.61354,1591.280065,0.755313539,0.244686461,118,113,90,32,61
2023/3/6,2023,0,,SAC,NOP,1538.604881,1479.820564,0.713825343,0.286174657,1545.442161,1472.983283,,,,,,,1496.188216,1478.125963,0.625954983,0.374045017,123,108,45,75,60
2023/3/7,2023,0,,ORL,MIL,1462.511522,1657.423873,0.366709466,0.633290534,1455.005509,1664.929886,,,,,,,1437.39216,1556.801554,0.438236406,0.561763594,123,134,48,5,27
2023/3/7,2023,0,,DET,WAS,1314.095419,1508.772957,0.367023431,0.632976569,1310.798333,1512.070044,,,,,,,1140.477612,1524.815119,0.118475756,0.881524244,117,119,2,6,4
2023/3/7,2023,0,,NYK,CHO,1617.611532,1389.385815,0.868689283,0.131310717,1597.790848,1409.206498,,,,,,,1587.342,1345.105283,0.8577099,0.1422901,105,112,32,0,16
2023/3/7,2023,0,,MIN,PHI,1533.48253,1617.317717,0.523246265,0.476753735,1514.326461,1636.473787,,,,,,,1568.664738,1574.008839,0.657095362,0.342904638,94,117,78,36,57
2023/3/7,2023,0,,HOU,BRK,1297.785079,1517.973971,0.333618795,0.666381205,1287.126463,1528.632587,,,,,,,1293.652085,1518.848978,0.302068658,0.697931342,96,118,14,8,11
2023/3/7,2023,0,,OKC,GSW,1500.154571,1554.298846,0.56561116,0.43438884,1508.311858,1546.141559,,,,,,,1440.036046,1567.467866,0.444435525,0.555564475,137,128,51,30,41
2023/3/7,2023,0,,DAL,UTA,1509.177945,1443.250711,0.722150494,0.277849506,1512.280545,1440.148111,,,,,,,1596.64469,1324.110739,0.881234363,0.118765637,120,116,29,17,23
2023/3/7,2023,0,,LAL,MEM,1505.519539,1586.765797,0.526962624,0.473037376,1514.59235,1577.692986,,,,,,,1464.898236,1565.482879,0.460094471,0.539905529,112,103,56,54,55
2023/3/8,2023,0,,WAS,ATL,1512.070044,1513.984995,0.63752152,0.36247848,1505.384616,1520.670423,,,,,,,1524.580521,1556.432947,0.494279319,0.505720681,120,122,67,95,81
2023/3/8,2023,0,,BOS,POR,1611.891353,1424.909233,0.839161426,0.160838574,1616.472267,1420.328319,,,,,,,1660.532294,1445.547832,0.838460866,0.161539134,115,93,69,11,40
2023/3/8,2023,0,,NOP,DAL,1472.983283,1512.280545,0.586480088,0.413519912,1479.618742,1505.645086,,,,,,,1470.804261,1632.038227,0.423960104,0.576039896,113,106,70,89,80
2023/3/8,2023,0,,MIA,CLE,1528.658459,1608.116691,0.529527582,0.470472418,1521.848696,1614.926454,,,,,,,1550.588101,1614.63499,0.519033131,0.480966869,100,104,81,22,52
2023/3/8,2023,0,,DEN,CHI,1639.038278,1474.240514,0.821170579,0.178829421,1603.723561,1509.555231,,,,,,,1660.69208,1508.873473,0.829401793,0.170598207,96,117,80,8,44
2023/3/8,2023,0,,PHO,OKC,1579.007768,1508.311858,0.727624728,0.272375272,1589.740948,1497.578678,,,,,,,1603.178464,1371.93556,0.88676116,0.11323884,132,101,42,5,24
2023/3/8,2023,0,,LAC,TOR,1514.711318,1527.215852,0.623320089,0.376679911,1521.103851,1520.823318,,,,,,,1536.972873,1596.698599,0.526006816,0.473993184,108,100,76,88,82
2023/3/9,2023,0,,IND,HOU,1420.453959,1287.126463,0.793006009,0.206993991,1423.849778,1283.730645,,,,,,,1440.68308,1260.738266,0.81897177,0.18102823,134,125,4,0,2
2023/3/9,2023,0,,ORL,UTA,1455.005509,1440.148111,0.659523688,0.340476312,1442.78586,1452.367759,,,,,,,1432.23332,1372.983873,0.687210296,0.312789704,124,131,15,5,10
2023/3/9,2023,0,,DET,CHO,1310.798333,1409.206498,0.502290818,0.497709182,1300.359977,1419.644853,,,,,,,1224.574907,1359.732446,0.424567238,0.575432762,103,113,1,0,1
2023/3/9,2023,0,,MEM,GSW,1577.692986,1546.141559,0.680760921,0.319239079,1587.483303,1536.351243,,,,,,,1561.420139,1589.675005,0.553491501,0.446508499,131,110,79,30,55
2023/3/9,2023,0,,MIL,BRK,1664.929886,1528.632587,0.795798147,0.204201853,1667.347042,1526.215431,,,,,,,1621.050996,1399.036945,0.847235133,0.152764867,118,113,51,6,29
2023/3/9,2023,0,,SAC,NYK,1545.442161,1597.790848,0.568148981,0.431851019,1551.297158,1591.935851,,,,,,,1523.865137,1603.464641,0.509494046,0.490505954,122,117,75,7,41
2023/3/10,2023,0,,WAS,ATL,1505.384616,1520.670423,0.619553643,0.380446357,1494.202469,1531.85257,,,,,,,1522.895464,1556.781378,0.553262141,0.446737859,107,114,67,93,80
2023/3/10,2023,0,,PHI,POR,1636.473787,1420.328319,0.86055168,0.13944832,1637.373508,1419.428598,,,,,,,1636.144897,1456.273936,0.805008029,0.194991971,120,119,68,9,39
2023/3/10,2023,0,,SAS,DEN,1272.433788,1603.723561,0.208926072,0.791073928,1290.060013,1586.097336,,,,,,,1307.293141,1633.717149,0.195065821,0.804934179,128,120,31,1,16
2023/3/10,2023,0,,MIA,CLE,1521.848696,1614.926454,0.509960589,0.490039411,1528.01294,1608.762211,,,,,,,1552.564464,1571.587241,0.573793772,0.426206228,119,115,74,25,50
2023/3/10,2023,0,,MIN,BRK,1514.326461,1526.215431,0.624151703,0.375848297,1508.898305,1531.643587,,,,,,,1570.904503,1495.85946,0.761105345,0.238894655,123,124,64,44,54
2023/3/10,2023,0,,LAL,TOR,1514.59235,1520.823318,0.631760759,0.368239241,1521.701847,1513.713821,,,,,,,1508.356489,1584.901711,0.494599166,0.505400834,122,112,69,88,79
2023/3/11,2023,0,,LAC,NYK,1521.103851,1591.935851,0.541877788,0.458122212,1530.962898,1582.076804,,,,,,,1543.544677,1575.018363,0.562452015,0.437547985,106,95,73,49,61
2023/3/11,2023,0,,CHO,UTA,1419.644853,1452.367759,0.595627282,0.404372718,1408.213847,1463.798766,,,,,,,1375.865912,1385.270393,0.595744111,0.404255889,111,119,10,8,9
2023/3/11,2023,0,,DET,IND,1300.359977,1423.849778,0.466246873,0.533753127,1293.28226,1430.927495,,,,,,,1235.743413,1316.936652,0.499647968,0.500352032,115,121,1,2,2
2023/3/11,2023,0,,ORL,MIA,1442.78586,1528.01294,0.521247139,0.478752861,1453.797464,1517.001336,,,,,,,1433.036436,1569.149976,0.47560324,0.52439676,126,114,49,15,32
2023/3/11,2023,0,,ATL,BOS,1531.85257,1616.472267,0.522119588,0.477880412,1521.5615,1626.763337,,,,,,,1566.596899,1657.76472,0.421439384,0.578560616,125,134,88,40,64
2023/3/11,2023,0,,MEM,DAL,1587.483303,1505.645086,0.740149344,0.259850656,1590.352676,1502.775713,,,,,,,1567.656915,1411.576912,0.790940921,0.209059079,112,108,45,22,34
2023/3/11,2023,0,,HOU,CHI,1283.730645,1509.555231,0.326445799,0.673554201,1278.34496,1514.940915,,,,,,,1288.045759,1522.977676,0.280383185,0.719616815,111,119,14,8,11
2023/3/11,2023,0,,GSW,MIL,1536.351243,1667.347042,0.455511424,0.544488576,1547.220686,1656.477598,,,,,,,1575.57139,1604.897701,0.560119752,0.439880248,125,116,83,45,64
2023/3/11,2023,0,,NOP,OKC,1479.618742,1497.578678,0.615918664,0.384081336,1462.662356,1514.535064,,,,,,,1459.69202,1465.307846,0.60370013,0.39629987,96,110,35,66,51
2023/3/11,2023,0,,PHO,SAC,1589.740948,1551.297158,0.689320932,0.310679068,1574.650095,1566.388011,,,,,,,1564.722374,1529.638469,0.665446166,0.334553834,119,128,70,4,37
2023/3/12,2023,0,,DEN,BRK,1586.097336,1531.643587,0.708705907,0.291294093,1578.283036,1539.457887,,,,,,,1621.522954,1499.247066,0.798271141,0.201728859,120,122,73,5,39
2023/3/12,2023,0,,CHO,CLE,1408.213847,1608.762211,0.359208091,0.640791909,1403.072123,1613.903934,,,,,,,1347.722709,1588.069507,0.234569336,0.765430664,108,114,33,0,17
2023/3/12,2023,0,,PHI,WAS,1637.373508,1494.202469,0.802152947,0.197847053,1642.609957,1488.96602,,,,,,,1639.227348,1515.820119,0.75436183,0.24563817,112,93,79,14,47
2023/3/12,2023,0,,NOP,POR,1462.662356,1419.428598,0.695194923,0.304805077,1470.673618,1411.417336,,,,,,,1464.257128,1393.546812,0.642409942,0.357590058,127,110,23,68,46
2023/3/12,2023,0,,SAS,OKC,1290.060013,1514.535064,0.328156236,0.671843764,1283.11464,1521.480437,,,,,,,1232.515467,1419.700548,0.412370849,0.587629151,90,102,2,8,5
2023/3/12,2023,0,,LAL,NYK,1521.701847,1582.076804,0.556779051,0.443220949,1514.428738,1589.349914,,,,,,,1504.689165,1570.913806,0.575324253,0.424675747,108,112,66,53,60
2023/3/13,2023,0,,DET,IND,1293.28226,1430.927495,0.446035171,0.553964829,1311.99397,1412.215785,,,,,,,1166.190125,1321.765396,0.39193833,0.60806167,117,97,0,1,1
2023/3/13,2023,0,,MIA,UTA,1517.001336,1463.798766,0.707216805,0.292783195,1520.300341,1460.499761,,,,,,,1564.468311,1394.904186,0.801939597,0.198060403,119,115,40,26,33
2023/3/13,2023,0,,DAL,MEM,1502.775713,1590.352676,0.517870572,0.482129428,1488.068491,1605.059898,,,,,,,1395.398377,1570.089433,0.359568072,0.640431928,88,104,41,52,47
2023/3/13,2023,0,,ATL,MIN,1521.5615,1508.898305,0.656681714,0.343318286,1497.098283,1533.361522,,,,,,,1550.137169,1570.59718,0.592309112,0.407690888,115,136,74,90,82
2023/3/13,2023,0,,HOU,BOS,1278.34496,1626.763337,0.193096951,0.806903049,1288.076684,1617.031614,,,,,,,1257.202046,1661.074806,0.131063714,0.868936286,111,109,24,1,13
2023/3/13,2023,0,,SAC,MIL,1566.388011,1656.477598,0.514258363,0.485741637,1556.296597,1666.569013,,,,,,,1528.708282,1668.675945,0.397097312,0.602902688,124,133,84,7,46
2023/3/13,2023,0,,GSW,PHO,1547.220686,1574.650095,0.602944696,0.397055304,1555.485124,1566.385657,,,,,,,1576.453306,1557.731415,0.631516236,0.368483764,123,112,76,35,56
2023/3/14,2023,0,,WAS,DET,1488.96602,1311.99397,0.831231345,0.168768655,1493.492094,1307.467896,,,,,,,1522.246813,1104.983912,0.956350225,0.043649775,117,97,1,1,1
2023/3/14,2023,0,,CHO,CLE,1403.072123,1613.903934,0.345698965,0.654301035,1394.14369,1622.832368,,,,,,,1371.966669,1543.014373,0.367941634,0.632058366,104,120,31,0,16
2023/3/14,2023,0,,TOR,DEN,1513.713821,1578.283036,0.550812977,0.449187023,1525.475661,1566.521197,,,,,,,1580.076753,1633.547148,0.520661883,0.479338117,125,110,87,48,68
2023/3/14,2023,0,,OKC,BRK,1521.480437,1539.457887,0.615894813,0.384105187,1530.752502,1530.185821,,,,,,,1474.698533,1509.751538,0.56700731,0.43299269,121,107,47,19,33
2023/3/14,2023,0,,NOP,LAL,1470.673618,1514.428738,0.580243134,0.419756866,1454.313309,1530.789047,,,,,,,1478.59542,1508.862051,0.572201357,0.427798643,108,123,48,100,74
2023/3/14,2023,0,,SAS,ORL,1283.11464,1453.797464,0.399659744,0.600340256,1302.497641,1434.414463,,,,,,,1224.87825,1440.048257,0.318033781,0.681966219,132,114,3,0,2
2023/3/14,2023,0,,POR,NYK,1411.417336,1589.349914,0.389689879,0.610310121,1401.103393,1599.663857,,,,,,,1445.378427,1574.210986,0.407595349,0.592404651,107,123,53,6,30
2023/3/14,2023,0,,PHO,MIL,1566.385657,1666.569013,0.49973613,0.50026387,1554.757289,1678.197382,,,,,,,1551.508421,1670.124082,0.445108238,0.554891762,104,116,87,16,52
2023/3/15,2023,0,,MIA,MEM,1520.300341,1605.059898,0.521918704,0.478081296,1535.23329,1590.126949,,,,,,,1565.197753,1575.964686,0.594677065,0.405322935,138,119,77,20,49
2023/3/15,2023,0,,CLE,PHI,1622.832368,1642.609957,0.613440462,0.386559538,1610.071128,1655.371197,,,,,,,1592.518602,1641.181996,0.472993532,0.527006468,109,118,89,7,48
2023/3/15,2023,0,,MIN,BOS,1533.361522,1617.031614,0.523483338,0.476516662,1528.235759,1622.157377,,,,,,,1577.569044,1653.722176,0.504152366,0.495847634,102,104,89,58,74
2023/3/15,2023,0,,HOU,LAL,1288.076684,1530.789047,0.305441441,0.694558559,1297.994261,1520.87147,,,,,,,1289.135817,1442.183859,0.451246868,0.548753132,114,110,7,52,30
2023/3/15,2023,0,,CHI,SAC,1514.940915,1556.296597,0.583603489,0.416396511,1508.094296,1563.143216,,,,,,,1492.447715,1529.013331,0.563651088,0.436348912,114,117,55,18,37
2023/3/15,2023,0,,SAS,DAL,1302.497641,1488.068491,0.379284701,0.620715299,1295.58694,1494.979193,,,,,,,1168.322826,1340.439032,0.308175774,0.691824226,128,137,0,46,23
2023/3/15,2023,0,,LAC,GSW,1530.962898,1555.485124,0.606944134,0.393055866,1537.693823,1548.754199,,,,,,,1548.817483,1564.323268,0.584437867,0.415562133,134,126,72,83,78
2023/3/16,2023,0,,DET,DEN,1307.467896,1566.521197,0.285858457,0.714141543,1299.450367,1574.538725,,,,,,,1104.31413,1628.413854,0.071186088,0.928813912,100,119,2,0,1
2023/3/16,2023,0,,TOR,OKC,1525.475661,1530.752502,0.633037578,0.366962422,1535.468559,1520.759604,,,,,,,1586.115091,1472.250393,0.752862567,0.247137433,128,111,62,52,57
2023/3/16,2023,0,,BRK,SAC,1530.185821,1563.143216,0.595302128,0.404697872,1521.332238,1571.996799,,,,,,,1498.886169,1534.067301,0.610653457,0.389346543,96,101,58,5,32
2023/3/16,2023,0,,MIL,IND,1678.197382,1412.215785,0.891558425,0.108441575,1642.751145,1447.662021,,,,,,,1659.023251,1378.852068,0.88144264,0.11855736,123,139,53,3,28
2023/3/16,2023,0,,PHO,ORL,1554.757289,1434.414463,0.78046792,0.21953208,1556.844081,1432.327671,,,,,,,1546.748104,1429.258307,0.762824631,0.237175369,116,113,45,7,26
2023/3/17,2023,0,,CHO,PHI,1394.14369,1655.371197,0.283310315,0.716689685,1380.834748,1668.680139,,,,,,,1347.531857,1648.997563,0.218028098,0.781971902,82,121,44,1,23
2023/3/17,2023,0,,ATL,GSW,1497.098283,1548.754199,0.569127169,0.430872831,1504.631009,1541.221473,,,,,,,1548.810201,1527.152146,0.6572987,0.3427013,127,119,67,68,68
2023/3/17,2023,0,,CLE,WAS,1610.071128,1493.492094,0.776733145,0.223266855,1616.947767,1486.615456,,,,,,,1585.130778,1514.553365,0.702075725,0.297924275,117,94,70,13,42
2023/3/17,2023,0,,CHI,MIN,1508.094296,1528.235759,0.612943645,0.387056355,1514.700647,1521.629407,,,,,,,1522.472578,1563.237869,0.553304319,0.446695681,139,131,68,72,70
2023/3/17,2023,0,,HOU,NOP,1297.994261,1454.313309,0.419652883,0.580347117,1303.867184,1448.440386,,,,,,,1298.767518,1466.720285,0.366364278,0.633635722,114,112,9,34,22
2023/3/17,2023,0,,SAS,MEM,1295.58694,1590.126949,0.246036824,0.753963176,1292.294307,1593.419582,,,,,,,1264.595962,1563.50912,0.224147301,0.775852699,120,126,14,1,8
2023/3/17,2023,0,,POR,BOS,1401.103393,1622.157377,0.332512602,0.667487398,1393.305245,1629.955525,,,,,,,1455.242204,1667.805765,0.317952479,0.682047521,112,126,72,7,40
2023/3/17,2023,0,,LAL,DAL,1520.87147,1494.979193,0.673639873,0.326360127,1514.816017,1501.034645,,,,,,,1518.916812,1489.027648,0.642010553,0.357989447,110,111,52,100,76
2023/3/18,2023,0,,NYK,DEN,1599.663857,1574.538725,0.672668267,0.327331733,1604.265561,1569.937021,,,,,,,1597.240209,1628.672756,0.539122346,0.460877654,116,110,88,4,46
