H_Score,H_W_PCT,H_FG_PCT,H_FG3_PCT,H_FT_PCT,H_REB,H_AST,H_TOV,H_STL,H_BLK,H_PLUS_MINUS,H_OFF_RATING,H_DEF_RATING,H_TS_PCT,A_Score,A_W_PCT,A_FG_PCT,A_FG3_PCT,A_FT_PCT,A_REB,A_AST,A_TOV,A_STL,A_BLK,A_PLUS_MINUS,A_OFF_RATING,A_DEF_RATING,A_TS_PCT,Result,eloh_pre,eloa_pre,eloh_post,eloa_post
118,0.293,0.428,0.321,0.765,45.7,22.1,13.9,7.7,4.6,-7.4,103.7,111.1,0.529,136,0.507,0.469,0.372,0.812,44.4,24.9,12.2,7.2,4.4,0.8,114.7,113.9,0.578,0,1316.771125,1536.273523,1307.471085,1545.573563
135,0.579,0.481,0.37,0.813,42.8,24.2,12.9,7.2,4.2,0.5,112.5,112.2,0.579,130,0.487,0.454,0.365,0.79,44.3,23.9,14,7.5,4.9,-1.6,108.1,109.7,0.557,1,1509.100594,1459.692729,1512.838602,1455.95472
119,0.526,0.474,0.357,0.802,44.3,25.3,14,7.2,5.4,0.4,113,112.5,0.575,120,0.627,0.466,0.368,0.774,46.5,23.5,13.3,7.4,4,3.6,114,110.5,0.58,0,1527.205356,1605.236259,1522.831331,1609.610283
102,0.263,0.43,0.326,0.781,43.4,23.3,14.4,7.7,4.8,-7.9,105.2,113,0.532,94,0.613,0.461,0.359,0.819,43.6,23.9,12.6,7.8,5.5,2.2,112.2,109.8,0.572,1,1348.306496,1592.094883,1362.585024,1577.816355
122,0.592,0.471,0.363,0.774,47.1,22.9,14.4,7.3,5,5.6,116.1,110.4,0.59,109,0.413,0.468,0.349,0.728,43.3,23.7,14.3,7.6,5.2,-2.9,109.6,112.4,0.565,1,1576.685017,1422.648136,1580.516109,1418.817044
131,0.513,0.469,0.373,0.813,44.4,24.9,12.2,7.2,4.4,1.1,114.9,113.9,0.58,107,0.553,0.467,0.351,0.761,45.6,25.9,15.1,7.4,4.3,2.5,110.5,108.2,0.569,1,1545.573563,1487.596159,1555.067454,1478.102268
130,0.408,0.466,0.35,0.752,44.9,27.6,12.6,7.5,5,-0.4,111.7,111.8,0.554,111,0.355,0.444,0.347,0.761,43.8,23,14.4,7.9,4.5,-7.6,108.2,116,0.552,1,1470.937952,1280.316202,1474.991755,1276.262399
111,0.408,0.468,0.349,0.728,43.3,23.7,14.3,7.6,5.2,-3,109.7,112.6,0.565,114,0.434,0.456,0.332,0.788,46.2,25.4,14.3,8.3,4.2,-0.9,110.8,111.4,0.556,0,1418.817044,1536.376937,1413.582282,1541.611699
128,0.61,0.461,0.351,0.816,47,24.8,13.9,7.3,6,6.7,112.5,105.9,0.573,123,0.325,0.462,0.341,0.763,44.4,25.3,14.5,7,5.6,-3.2,111.5,114.7,0.561,1,1697.263668,1384.827425,1698.164946,1383.926147
89,0.26,0.433,0.329,0.79,44.2,23.5,14.5,6.8,4.5,-7.8,103.9,111.8,0.537,102,0.579,0.446,0.352,0.754,46.6,22.7,12.8,9.1,4.8,2.3,112.1,109.9,0.543,0,1309.896608,1606.452581,1304.732037,1611.617152
117,0.26,0.455,0.349,0.715,41.5,23.2,16.4,7.2,4.6,-8.3,107.7,115.9,0.564,122,0.364,0.459,0.344,0.768,42.8,23.4,14,7.1,4.4,-5.3,109.7,114.7,0.56,0,1322.901454,1377.322202,1314.645066,1385.57859
119,0.632,0.466,0.367,0.775,46.5,23.3,13.4,7.5,4,3.6,113.9,110.4,0.58,153,0.481,0.454,0.366,0.793,44.2,23.9,13.9,7.5,4.9,-1.6,108.2,109.9,0.559,0,1609.610283,1455.95472,1560.81817,1504.746834
130,0.597,0.481,0.354,0.794,44.7,28,14.7,7.3,3.8,2.6,113.5,111,0.588,136,0.558,0.455,0.355,0.777,43.9,25.1,14.2,8.6,5.6,2.8,113.3,110.3,0.57,0,1580.832586,1589.033813,1570.331818,1599.534581
135,0.434,0.469,0.339,0.785,43.9,25.2,13.4,6.5,5.1,-3.1,110.1,113.1,0.567,103,0.623,0.458,0.345,0.767,45,24.2,13,7,4.2,3,111.8,108.7,0.566,1,1388.048184,1603.237759,1421.369553,1569.91639
122,0.701,0.462,0.35,0.733,49,25.5,13.1,9.7,6.5,6.2,114.4,108.6,0.553,114,0.816,0.487,0.368,0.799,45.1,27.2,12.8,8.4,4.4,8.4,114.9,106.5,0.584,1,1668.731197,1744.628369,1677.021791,1736.337775
101,0.289,0.429,0.323,0.764,45.6,22.2,13.9,7.7,4.6,-7.6,103.9,111.3,0.53,110,0.273,0.431,0.325,0.78,43.4,23.4,14.4,7.8,4.8,-7.7,105.3,112.9,0.532,0,1307.471085,1362.585024,1296.077539,1373.97857
144,0.605,0.461,0.358,0.82,43.6,23.9,12.7,7.8,5.5,2,112.1,109.8,0.573,114,0.519,0.464,0.362,0.739,44.1,27.3,12.9,8.5,4.8,0.5,113.1,112.6,0.568,1,1577.816355,1544.962553,1590.371175,1532.407733
111,0.623,0.466,0.359,0.765,45.9,27.1,15.1,8.9,4.6,5.1,111.7,106.7,0.579,107,0.597,0.472,0.363,0.772,47,22.9,14.3,7.3,5,5.8,116.3,110.5,0.59,1,1561.853391,1580.516109,1566.4261,1575.9434
109,0.584,0.481,0.37,0.812,42.8,24.2,12.8,7.2,4.2,0.6,112.7,112.3,0.579,127,0.636,0.464,0.374,0.81,45.1,26.2,15,7.6,3.4,4.3,112.2,107.9,0.579,0,1512.838602,1581.180284,1495.792404,1598.226482
101,0.442,0.437,0.356,0.745,47.6,22.3,13.8,7.1,5,-0.6,109.7,110.6,0.549,119,0.545,0.467,0.349,0.762,45.7,25.8,15,7.3,4.3,2.1,110.5,108.5,0.568,0,1517.740528,1478.102268,1494.052075,1501.790721
122,0.519,0.47,0.374,0.814,44.4,24.9,12.1,7.2,4.4,1.4,115.1,113.8,0.58,115,0.519,0.474,0.359,0.801,44.2,25.3,14,7.2,5.4,0.4,112.9,112.4,0.575,1,1555.067454,1522.831331,1559.911927,1517.986858
113,0.416,0.467,0.352,0.752,44.9,27.7,12.7,7.5,5,-0.1,111.9,111.8,0.555,92,0.351,0.444,0.348,0.76,43.8,23.1,14.4,8,4.5,-7.7,108.3,116.2,0.552,1,1474.991755,1276.262399,1479.147854,1272.1063
118,0.403,0.468,0.349,0.727,43.2,23.7,14.3,7.6,5.1,-3,109.7,112.6,0.565,129,0.59,0.481,0.354,0.795,44.7,28.1,14.7,7.3,3.8,2.5,113.7,111.2,0.589,0,1413.582282,1570.331818,1404.754449,1579.159652
144,0.615,0.462,0.351,0.818,46.9,24.8,13.9,7.3,6,6.6,112.7,106.1,0.574,102,0.442,0.47,0.342,0.787,43.9,25.3,13.3,6.5,5.1,-2.6,110.4,113,0.568,1,1698.164946,1421.369553,1702.58196,1416.952539
119,0.487,0.456,0.368,0.792,44.1,24,13.9,7.5,4.9,-1.2,108.8,110,0.561,100,0.442,0.457,0.331,0.789,46.1,25.4,14.3,8.3,4.2,-0.8,110.8,111.3,0.557,1,1504.746834,1541.611699,1517.090018,1529.268516
88,0.256,0.433,0.329,0.791,44.2,23.5,14.6,6.8,4.5,-7.9,103.8,111.7,0.537,118,0.436,0.436,0.357,0.745,47.5,22.2,13.7,7.1,5,-0.8,109.6,110.8,0.549,0,1304.732037,1494.052075,1289.458869,1509.325243
108,0.551,0.468,0.351,0.762,45.7,25.9,15,7.3,4.3,2.3,110.7,108.5,0.569,112,0.61,0.463,0.36,0.82,43.6,24.1,12.8,7.8,5.5,2.4,112.4,109.8,0.575,0,1501.790721,1590.371175,1495.198332,1596.963565
132,0.256,0.454,0.349,0.714,41.5,23.2,16.3,7.3,4.6,-8.3,107.8,116,0.563,139,0.564,0.456,0.357,0.778,43.8,25.1,14.1,8.7,5.5,2.8,113.5,110.5,0.571,0,1314.645066,1599.534581,1310.885608,1603.294039
112,0.623,0.467,0.367,0.774,46.4,23.4,13.5,7.4,4,3.1,114,110.9,0.58,118,0.615,0.458,0.344,0.769,44.9,24.1,13,7,4.2,2.5,111.7,109.1,0.566,0,1560.81817,1569.91639,1550.345635,1580.388925
90,0.372,0.46,0.345,0.768,42.9,23.5,14,7.1,4.5,-5.1,109.8,114.7,0.561,109,0.628,0.467,0.36,0.767,45.9,27.2,15,8.9,4.6,5.1,111.8,106.8,0.58,0,1385.57859,1566.4261,1374.124894,1577.879796
117,0.321,0.462,0.343,0.766,44.2,25.3,14.5,7,5.5,-3.2,111.6,114.9,0.562,121,0.282,0.431,0.325,0.78,43.4,23.4,14.3,7.8,4.8,-7.5,105.3,112.7,0.532,0,1383.926147,1373.97857,1374.867893,1383.036824
109,0.584,0.445,0.351,0.756,46.5,22.6,12.8,9.2,4.8,2.5,112,109.7,0.543,114,0.641,0.464,0.375,0.81,45.1,26.2,14.9,7.5,3.4,4.5,112.5,108,0.581,0,1611.617152,1598.226482,1601.437851,1608.405784
117,0.286,0.429,0.323,0.761,45.7,22.2,14,7.6,4.6,-7.6,103.8,111.3,0.53,96,0.805,0.488,0.368,0.797,45,27.2,12.9,8.4,4.4,8.2,114.8,106.6,0.585,1,1296.077539,1736.337775,1336.893386,1695.521928
106,0.577,0.48,0.368,0.813,42.8,24.2,12.8,7.2,4.2,0.3,112.7,112.6,0.579,127,0.615,0.466,0.367,0.773,46.3,23.4,13.4,7.5,3.9,3,114,111.1,0.579,0,1495.792404,1550.345635,1475.917946,1570.220094
118,0.513,0.474,0.361,0.801,44.3,25.2,14,7.2,5.4,0.3,112.9,112.5,0.574,105,0.253,0.456,0.35,0.714,41.4,23.3,16.4,7.3,4.6,-8.3,108,116.2,0.565,1,1517.986858,1310.885608,1520.855374,1308.017093
121,0.795,0.487,0.365,0.798,44.8,27.1,12.9,8.5,4.4,7.8,114.5,106.7,0.584,110,0.397,0.469,0.349,0.727,43.2,23.7,14.3,7.6,5.1,-3.1,109.7,112.8,0.566,1,1695.521928,1404.754449,1697.122492,1403.153885
120,0.253,0.432,0.328,0.788,44.2,23.4,14.6,6.8,4.4,-8.2,103.6,111.9,0.536,115,0.544,0.468,0.352,0.761,45.6,25.8,15,7.4,4.3,2.2,110.6,108.5,0.57,1,1289.458869,1495.198332,1299.416592,1485.240609
144,0.646,0.465,0.377,0.808,45,26.3,15,7.6,3.4,4.5,112.5,108.1,0.581,115,0.513,0.464,0.362,0.739,44,27.4,13,8.5,4.7,0.1,113.1,112.9,0.568,1,1608.405784,1532.407733,1618.368153,1522.445363
109,0.367,0.459,0.343,0.769,42.8,23.4,14,7.1,4.5,-5.3,109.6,114.7,0.56,123,0.436,0.456,0.332,0.789,46.2,25.3,14.4,8.2,4.2,-1,110.8,111.5,0.556,0,1374.124894,1529.268516,1363.745482,1539.647928
121,0.59,0.471,0.362,0.771,47.1,22.9,14.3,7.3,4.9,5.6,116.3,110.6,0.59,115,0.705,0.462,0.35,0.734,49,25.5,13,9.7,6.5,6.2,114.4,108.6,0.553,1,1575.9434,1677.021791,1583.706827,1669.258364
122,0.316,0.462,0.343,0.766,44.4,25.4,14.6,7,5.6,-3.2,111.7,115,0.562,131,0.615,0.463,0.36,0.821,43.7,24.1,12.8,7.8,5.5,2.4,112.4,109.8,0.575,0,1374.867893,1596.963565,1368.994252,1602.837206
97,0.595,0.483,0.355,0.795,44.6,28.2,14.7,7.3,3.8,2.6,113.8,111.3,0.59,116,0.423,0.467,0.351,0.753,45,27.7,12.7,7.5,4.9,0.2,112,111.7,0.556,0,1579.159652,1479.147854,1550.56344,1507.744066
114,0.57,0.457,0.358,0.779,43.6,25.2,14.2,8.7,5.5,2.9,113.7,110.7,0.573,132,0.436,0.47,0.342,0.788,43.8,25.3,13.3,6.5,5.1,-3.2,110.4,113.4,0.568,0,1603.294039,1416.952539,1570.15663,1450.089948
118,0.577,0.445,0.351,0.756,46.4,22.6,12.9,9.2,4.7,2.4,112,109.8,0.543,108,0.526,0.469,0.373,0.812,44.5,24.8,12.1,7.2,4.4,1.4,115.1,113.7,0.58,1,1601.437851,1559.911927,1607.15959,1554.190188
98,0.295,0.43,0.324,0.761,45.8,22.3,14,7.6,4.6,-7.2,104,111.1,0.531,94,0.346,0.444,0.348,0.759,43.8,23.1,14.4,8,4.5,-7.9,108.1,116.2,0.552,1,1336.893386,1272.1063,1340.013225,1268.986461
94,0.57,0.479,0.367,0.815,42.8,24.2,12.8,7.2,4.2,0,112.6,112.7,0.578,117,0.62,0.464,0.354,0.817,46.8,25,13.8,7.3,6,7.1,113.2,106.1,0.576,0,1475.917946,1702.58196,1465.241519,1713.258387
98,0.443,0.437,0.357,0.746,47.6,22.3,13.7,7.1,5,-0.4,109.8,110.5,0.55,110,0.519,0.473,0.361,0.803,44.4,25.2,14.1,7.2,5.4,0.4,112.9,112.3,0.575,0,1509.325243,1520.855374,1493.681222,1536.499395
113,0.494,0.457,0.37,0.792,44.1,24.1,13.9,7.5,4.9,-0.9,109,110,0.562,109,0.797,0.487,0.365,0.798,44.9,27.2,12.9,8.5,4.4,7.8,114.5,106.6,0.583,1,1517.090018,1697.122492,1525.376538,1688.835972
113,0.291,0.431,0.328,0.78,43.3,23.5,14.3,7.8,4.8,-7.3,105.5,112.8,0.533,131,0.62,0.458,0.345,0.771,44.8,24.2,13,7,4.2,2.5,111.8,109.2,0.567,0,1383.036824,1580.388925,1372.765591,1590.660158
137,0.595,0.471,0.362,0.769,47.2,22.8,14.3,7.3,4.9,5.6,116.1,110.4,0.589,101,0.304,0.43,0.324,0.757,45.9,22.2,14.1,7.6,4.7,-7.1,103.9,110.9,0.531,1,1583.706827,1340.013225,1588.4694,1335.250652
118,0.519,0.469,0.373,0.811,44.5,24.9,12,7.2,4.4,1.3,115.1,113.8,0.58,103,0.443,0.471,0.343,0.786,43.8,25.4,13.2,6.4,5.1,-2.9,110.6,113.4,0.569,1,1554.190188,1450.089948,1559.652311,1444.627824
128,0.633,0.467,0.362,0.766,45.9,27.2,15,8.9,4.7,5.3,111.8,106.7,0.58,112,0.392,0.469,0.349,0.727,43.2,23.7,14.3,7.5,5.1,-3.2,109.6,112.8,0.565,1,1577.879796,1403.153885,1581.812074,1399.221607
127,0.62,0.467,0.366,0.775,46.3,23.5,13.4,7.5,4,3.2,114.1,111,0.58,121,0.625,0.465,0.355,0.815,46.8,25.1,13.8,7.4,6,7.3,113.3,106,0.577,1,1570.220094,1713.258387,1579.215557,1704.262923
122,0.588,0.482,0.353,0.794,44.6,28.1,14.6,7.3,3.7,2.3,113.6,111.3,0.588,109,0.696,0.461,0.351,0.735,48.9,25.5,13,9.7,6.4,6,114.2,108.5,0.552,1,1550.56344,1669.258364,1563.670923,1656.150881
127,0.563,0.457,0.357,0.778,43.5,25.2,14.1,8.7,5.5,2.6,113.6,110.9,0.573,121,0.43,0.467,0.353,0.751,45,27.7,12.7,7.5,4.9,0.4,112,111.4,0.556,1,1570.15663,1507.744066,1574.015394,1503.885302
128,0.506,0.465,0.362,0.739,43.8,27.5,13,8.5,4.7,-0.3,113.1,113.3,0.569,101,0.263,0.433,0.33,0.786,44.2,23.5,14.5,6.8,4.5,-8,103.8,111.9,0.537,1,1522.445363,1299.416592,1526.784499,1295.077456
119,0.582,0.445,0.349,0.755,46.6,22.6,12.8,9.2,4.7,2.5,112.1,109.8,0.543,114,0.62,0.464,0.364,0.82,43.6,24.2,12.8,7.8,5.5,2.5,112.6,109.9,0.576,1,1607.15959,1602.837206,1611.761153,1598.235644
127,0.443,0.457,0.333,0.789,46.2,25.4,14.3,8.3,4.2,-0.9,110.9,111.5,0.557,94,0.342,0.443,0.348,0.76,43.8,23.1,14.5,8,4.5,-7.8,108,116,0.551,1,1539.647928,1268.986461,1543.475983,1265.158406
120,0.388,0.469,0.348,0.728,43.1,23.6,14.3,7.5,5.1,-3.4,109.6,112.8,0.565,101,0.3,0.43,0.325,0.756,45.7,22.3,14,7.6,4.7,-7.4,104,111.3,0.531,1,1399.221607,1335.250652,1407.050716,1327.421543
117,0.563,0.479,0.366,0.814,42.8,24.1,12.8,7.2,4.2,-0.3,112.4,112.8,0.577,133,0.513,0.465,0.362,0.739,43.9,27.5,13,8.5,4.8,0,113.2,113,0.569,0,1465.241519,1526.784499,1449.137694,1542.888324
118,0.525,0.473,0.361,0.802,44.4,25.2,14,7.2,5.4,0.6,112.9,112.2,0.574,107,0.538,0.468,0.353,0.76,45.6,25.8,14.9,7.4,4.3,2.2,110.7,108.7,0.57,1,1536.499395,1485.240609,1542.296885,1479.443118
113,0.65,0.466,0.379,0.809,45,26.3,15,7.6,3.3,4.8,112.9,108.2,0.583,109,0.525,0.469,0.374,0.811,44.4,24.9,11.9,7.3,4.4,1.5,115.2,113.7,0.58,1,1618.368153,1559.652311,1621.580979,1556.439486
101,0.288,0.431,0.328,0.783,43.3,23.6,14.2,7.8,4.8,-7.4,105.7,113,0.533,131,0.625,0.468,0.366,0.774,46.3,23.6,13.4,7.5,4,3.3,114.2,111.1,0.58,0,1372.765591,1579.215557,1358.603725,1593.377423
105,0.6,0.472,0.362,0.769,47.3,22.9,14.3,7.3,5,6,116.4,110.4,0.59,111,0.788,0.486,0.365,0.797,45,27.2,12.9,8.5,4.3,7.7,114.3,106.7,0.582,0,1588.4694,1688.835972,1580.747095,1696.558277
128,0.625,0.46,0.346,0.771,44.8,24.2,13,7,4.1,2.8,112.1,109.3,0.569,78,0.338,0.444,0.348,0.76,43.6,23.2,14.6,8,4.5,-8.2,107.9,116.2,0.552,1,1590.660158,1265.158406,1594.448348,1261.370216
92,0.438,0.471,0.343,0.786,43.8,25.5,13.2,6.4,5.1,-3,110.5,113.5,0.569,114,0.438,0.436,0.357,0.743,47.6,22.3,13.7,7.1,5,-0.6,109.6,110.5,0.549,0,1444.627824,1493.681222,1423.715949,1514.593098
117,0.588,0.445,0.351,0.755,46.6,22.6,12.8,9.2,4.7,2.5,112.3,109.9,0.544,115,0.25,0.455,0.348,0.712,41.5,23.2,16.3,7.3,4.6,-8.3,108,116.2,0.564,1,1611.761153,1308.017093,1612.412296,1307.36595
133,0.613,0.464,0.366,0.82,43.5,24.2,12.9,7.8,5.5,2.4,112.7,110.1,0.577,120,0.313,0.463,0.342,0.769,44.4,25.4,14.6,7,5.7,-3.3,111.8,115.1,0.563,1,1598.235644,1368.994252,1600.76972,1366.460175
94,0.425,0.467,0.353,0.751,45,27.7,12.6,7.5,4.9,0.3,112,111.6,0.556,100,0.638,0.468,0.363,0.768,45.9,27.3,15,8.9,4.7,5.4,111.9,106.7,0.581,0,1503.885302,1581.812074,1495.514137,1590.18324
117,0.5,0.456,0.37,0.792,44.2,24.1,13.9,7.5,5,-0.8,109,109.9,0.562,98,0.363,0.459,0.343,0.771,42.7,23.5,14,7,4.5,-5.4,109.7,114.8,0.561,1,1525.376538,1363.745482,1530.122239,1358.99978
141,0.688,0.461,0.351,0.735,48.7,25.5,13,9.7,6.4,5.8,114.1,108.6,0.552,114,0.45,0.457,0.333,0.79,46.3,25.5,14.3,8.4,4.1,-0.4,111.2,111.4,0.558,1,1656.150881,1543.475983,1664.017973,1535.60889
123,1,0.455,0.356,0.739,41.7,27,15.7,9.6,3.5,12.2,107,97.3,0.564,128,0,0.482,0.227,0.944,34.3,20.6,20.6,9.8,2.9,-20.6,100,119.4,0.561,0,1663.449489,1514.957035,1649.273492,1529.133032
130,0,0.404,0.243,0.833,50.9,26.4,11.3,6.6,4.7,-2.8,105.7,107.5,0.479,106,1,0.426,0.368,0.792,40.6,30.7,12.9,10.9,4,4,111.9,106.9,0.54,1,1517.885772,1397.248913,1524.826236,1390.308449
109,0,0.449,0.303,0.75,38.2,21.6,15.7,9.8,9.8,-21.6,105.9,127.5,0.542,105,1,0.419,0.433,0.719,41.4,19.2,13.1,15.2,4,3,109.1,106.1,0.54,1,1504.540694,1556.254012,1509.788978,1551.005728
104,0,0.463,0.429,0.786,43.8,20,18.1,5.7,1.9,-7.6,102.9,110.5,0.585,111,1,0.561,0.343,0.786,37.1,24.7,11.3,8.2,3.1,9.3,129.9,119.4,0.668,0,1598.814714,1662.198884,1589.238081,1671.775517
122,0,0.429,0.257,0.933,50.9,23.6,15.1,3.8,2.8,-9.4,100.9,110.4,0.511,129,1,0.389,0.34,0.609,59.8,25.2,13.1,5.6,6.5,2.8,107.5,105.7,0.487,0,1348.409043,1607.526099,1344.143554,1611.791589
113,1,0.443,0.393,0.788,43.6,19.8,10.9,10.9,2,6.9,113.9,106.9,0.561,111,1,0.471,0.364,0.864,42.6,26.6,12.8,4.3,5.3,2.1,113.8,110.5,0.565,1,1331.106074,1591.799353,1339.04674,1583.858687
108,1,0.5,0.28,0.833,35.8,28.3,8.5,11.3,4.7,9.4,110.4,100.9,0.582,98,0,0.488,0.367,0.737,47.1,20.6,17.6,4.9,4.9,-3.9,106.9,111.9,0.578,1,1538.164082,1362.365508,1541.049875,1359.479715
134,0,0.402,0.357,0.667,40.4,20.2,14.4,6.7,4.8,-6.7,102.9,108.6,0.504,137,0,0.404,0.206,0.714,41.9,21,14.3,7.6,7.6,-25.7,97.1,120.6,0.471,0,1388.883119,1464.873416,1382.789733,1470.966802
126,1,0.415,0.263,0.818,52.4,23.8,13.3,5.7,4.8,6.7,109.5,100.9,0.53,132,1,0.506,0.421,0.742,41.7,26.2,19.4,9.7,1,20.4,119.4,100,0.636,0,1544.647714,1561.768195,1534.426905,1571.989004
112,1,0.511,0.448,0.87,47.7,24.3,14,6.5,9.3,25.2,120.6,97.1,0.619,124,1,0.49,0.462,0.72,59.8,30.4,12.7,8.8,3.9,21.6,127.5,105.9,0.575,0,1552.564441,1558.605334,1536.66045,1574.509325
102,1,0.457,0.355,0.792,50.5,20,16.2,4.8,9.5,6.7,108.6,102.9,0.556,100,1,0.441,0.361,0.75,43.8,21.9,14.3,11.4,5.7,7.6,110.5,102.9,0.551,1,1450.396186,1466.627401,1453.853434,1463.170153
105,0,0.466,0.31,0.854,38.9,17.1,12.4,7.3,4.1,-5.7,106.2,112.5,0.566,114,0.5,0.467,0.369,0.723,37.5,25.9,14.8,7.9,5.6,-11.1,110.6,119.5,0.573,0,1571.092076,1470.966802,1553.479193,1488.579684
96,0.5,0.43,0.317,0.787,41.6,20.8,13.9,9.9,4.5,3,106.9,102.9,0.543,128,0,0.494,0.357,0.826,38.4,25.3,17.2,5.1,5.1,-3,106.1,109.1,0.603,0,1463.170153,1485.643564,1433.372302,1515.441415
120,0,0.452,0.297,0.776,45.3,18.2,18.2,6.9,5.9,-6.9,102,108.9,0.552,126,1,0.54,0.382,0.86,41.1,21.4,16.1,6.3,7.3,8.3,123.4,114.5,0.659,0,1359.479715,1671.775517,1356.471173,1674.784059
112,0,0.459,0.37,0.791,41,22,14.5,7,2.5,-7.5,106,113.5,0.555,109,0.5,0.453,0.414,0.7,42.1,22.6,14.4,12.3,4.1,-0.5,109.2,110.3,0.555,1,1589.238081,1551.005728,1592.368582,1547.875227
109,0,0.459,0.386,0.684,40.6,26.7,15.8,7.9,5,-6.9,106.9,113.9,0.578,111,1,0.463,0.31,0.645,55.8,17.3,22.1,6.7,6.7,5.8,99,91.5,0.55,0,1398.338993,1527.91437,1394.019646,1532.233716
125,1,0.405,0.31,0.643,50.5,25.3,14.7,4.2,6.3,2.1,94.7,92.6,0.499,105,0,0.45,0.357,0.711,47.4,20.6,14.4,3.8,4.3,-8.1,109.6,118.3,0.543,1,1590.72697,1344.143554,1593.797633,1341.07289
137,0,0.467,0.4,0.618,42.1,17.9,12.6,6.3,4.2,-2.1,110.5,113.8,0.584,96,1,0.422,0.391,0.654,54.5,25.4,12.4,6.7,8.1,4.8,116.7,112,0.533,1,1596.86341,1611.791589,1616.446244,1592.208755
124,0,0.448,0.338,0.814,38.7,24.4,14.3,6.9,5.1,-4.6,111.1,116.2,0.548,115,0.5,0.429,0.311,0.679,43.9,27.8,13.7,8.3,2.9,-9.8,106.8,116,0.525,1,1382.789733,1390.308449,1389.495936,1383.602247
122,0.5,0.509,0.357,0.884,36.5,24.5,19.7,9.6,2.4,-7.7,110.6,116.6,0.612,117,0,0.384,0.311,0.818,53.3,20.6,13.1,5.6,5.6,-6.5,100.9,109.5,0.497,1,1529.133032,1363.735251,1531.203321,1361.664963
130,0.5,0.465,0.348,0.82,37.2,29.1,16.6,9.4,3.1,4,110.3,108.7,0.589,125,0,0.465,0.392,0.622,40.2,25.6,14.1,6.5,5,-4.5,109,113,0.572,1,1649.273492,1394.019646,1650.529038,1392.7641
104,0,0.388,0.224,0.804,39.4,21.1,14.7,11.5,4.1,-9.2,94.5,103.2,0.489,106,1,0.441,0.368,0.826,43.8,16.2,15.2,9,3.3,4.3,108.6,104.8,0.569,0,1431.215365,1339.04674,1422.634674,1347.627431
95,1,0.484,0.353,0.755,48.3,20.7,17.7,7.4,4.9,3.9,105.4,101,0.581,112,0.5,0.464,0.367,0.791,40.1,27.7,14.4,8.9,3,0,107.9,106.9,0.551,0,1532.233716,1583.858687,1514.888631,1601.203772
117,0.5,0.531,0.473,0.854,43.7,28.9,17.8,4.6,5.1,14.7,118.3,103.6,0.647,107,1,0.483,0.368,0.829,45.1,23,16.7,6.4,8.8,4.4,105.9,103,0.576,1,1515.441415,1453.853434,1520.640678,1448.654171
109,1,0.475,0.357,0.875,40.4,26.9,12.5,10.6,3.4,9.6,108.2,99,0.572,126,0.5,0.482,0.413,0.838,41.9,26.7,13.8,7.6,6.7,7.1,114.8,108.1,0.581,0,1541.049875,1536.66045,1520.405216,1557.305109
106,0,0.415,0.349,0.8,49.3,24.2,12.8,7.6,5.2,-5.7,106.6,113.9,0.529,116,0.5,0.438,0.296,0.786,52.8,20.6,15.6,5,5.5,0.5,110.6,109.1,0.534,0,1361.664963,1534.426905,1353.88255,1542.209317
121,1,0.482,0.417,0.806,55.3,26.2,14.1,8.7,5.3,16.5,123.3,107.3,0.582,122,1,0.469,0.409,0.712,44.9,30.6,15.3,9.7,4.2,12.5,118.1,106,0.588,0,1574.509325,1571.989004,1568.8435,1577.65483
120,0,0.457,0.315,0.812,40.1,20.6,12.5,7,4.5,-7,108,115.4,0.559,106,0.333,0.444,0.353,0.791,44.8,25.4,13.2,6.9,8.2,-0.3,114.4,114.7,0.547,1,1553.479193,1389.495936,1557.291846,1385.683284
120,0.333,0.422,0.293,0.802,39.7,20.3,12.7,10.7,5.3,-8.7,104,111.9,0.531,102,1,0.52,0.391,0.845,39.7,22.3,13.4,5.8,6.8,7.5,124.3,116.8,0.65,1,1433.372302,1674.784059,1457.173403,1650.982958
115,0.5,0.461,0.333,0.725,49.5,27.1,11.4,5.2,5.2,10,115.2,104.7,0.546,102,0,0.46,0.347,0.736,46.4,19.2,15.2,6.3,6.3,-6.6,108.3,114.5,0.559,1,1524.826236,1356.471173,1528.373751,1352.923659
90,0.333,0.472,0.369,0.843,42.7,24.4,15.3,5.4,2.4,-4.1,109.8,113.9,0.581,98,0.333,0.444,0.392,0.718,41,23.4,11.7,11.4,4.5,-1.4,111,112.8,0.553,0,1592.368582,1547.875227,1578.06333,1562.180479
114,0,0.43,0.383,0.731,47.4,20.5,14.3,5.5,4.9,-12,108.4,120.8,0.533,108,1,0.459,0.389,0.75,43.3,29.1,15.3,10.4,4.6,8.6,115.6,107.1,0.576,1,1341.07289,1577.65483,1353.001354,1565.726366
135,1,0.441,0.369,0.823,46.2,17,16.3,8,3.8,3.5,107.1,104.2,0.564,110,0.667,0.504,0.426,0.757,39.2,27,19,8,3.5,-3.5,113.2,115.2,0.614,1,1347.627431,1531.203321,1373.022111,1505.808641
106,0.667,0.464,0.295,0.744,53.1,21.7,15.4,6.3,4.7,3.5,112.3,108.1,0.552,115,0.667,0.472,0.388,0.738,40,26.8,14.8,7.1,6.1,-4.8,113.9,117.2,0.58,0,1542.209317,1488.579684,1526.500939,1504.288062
