eloh_pre,eloa_pre,eloh_post,eloa_post,Result
1502.917928,1564.726141,1486.828565,1580.815504,0
1393.448353,1529.814123,1388.582339,1534.680138,0
1528.021242,1604.661001,1533.140856,1599.541386,1
1612.409914,1602.21918,1629.940124,1584.68897,1
1574.488891,1583.100723,1582.544126,1575.045488,1
1464.963518,1553.577953,1479.562119,1538.979353,1
1486.650392,1545.546707,1465.767734,1566.429366,0
1682.674544,1367.876932,1657.783429,1392.768046,0
1571.107138,1451.476482,1574.004158,1448.579462,1
1389.148026,1521.516352,1380.541289,1530.12309,0
1543.92341,1460.406655,1551.293491,1453.036575,1
1392.310362,1489.716163,1376.351211,1505.675313,0
1504.369735,1557.41056,1497.780522,1563.999773,0
1418.432055,1484.110442,1412.974571,1489.567925,0
1358.632279,1534.680138,1353.787312,1539.525105,0
1486.828565,1408.958278,1491.332365,1404.454478,1
1580.815504,1599.541386,1585.389452,1594.967437,1
1574.004158,1551.293491,1576.436289,1548.86136,1
1388.582339,1453.036575,1375.384469,1466.234445,0
1584.68897,1533.140856,1595.056047,1522.773778,1
1412.974571,1629.940124,1424.273761,1618.640935,1
1479.562119,1404.454478,1481.828442,1402.188154,1
1657.783429,1392.768046,1643.711578,1406.839897,0
1380.541289,1563.999773,1376.535796,1568.005265,0
1448.579462,1566.429366,1443.350487,1571.658342,0
1538.979353,1376.351211,1540.867836,1374.462728,1
1489.567925,1465.767734,1500.717534,1454.618125,1
1497.780522,1575.045488,1482.525848,1590.300162,0
1582.544126,1482.525848,1584.85971,1480.210264,1
1585.389452,1481.828442,1593.410897,1473.806998,1
1576.436289,1522.773778,1585.840608,1513.369459,1
1375.384469,1353.787312,1351.982799,1377.188981,0
1530.12309,1374.462728,1514.310716,1390.275102,0
1505.675313,1406.839897,1507.359487,1405.155724,1
1500.717534,1548.86136,1509.205443,1540.373451,1
1424.273761,1466.234445,1428.126975,1462.381231,1
1594.967437,1595.056047,1581.426873,1608.596612,0
1571.658342,1590.300162,1590.463773,1571.494731,1
1593.410897,1402.188154,1581.130418,1414.468633,0
1539.525105,1454.618125,1521.413964,1472.729266,0
1376.535796,1513.369459,1364.839019,1525.066237,0
1540.867836,1618.640935,1552.697477,1606.811293,1
1514.310716,1473.806998,1521.436314,1466.6814,1
1584.85971,1364.839019,1588.427661,1361.271067,1
1585.840608,1608.596612,1592.52114,1601.91608,1
1568.005265,1571.494731,1582.80547,1556.694527,1
1507.359487,1472.729266,1499.94514,1480.143612,0
1643.711578,1443.350487,1627.977309,1459.084755,0
1590.463773,1480.210264,1574.881093,1495.792944,0
1509.205443,1540.373451,1500.301521,1549.277373,0
1428.126975,1462.381231,1432.445006,1458.063199,1
1351.982799,1405.155724,1342.872851,1414.265671,0
1491.332365,1390.275102,1498.315052,1383.292415,1
1525.066237,1414.468633,1528.629571,1410.905299,1
1581.426873,1377.188981,1583.742202,1374.873652,1
1499.94514,1361.271067,1506.448384,1354.767823,1
1414.265671,1374.873652,1423.388147,1365.751176,1
1592.52114,1495.792944,1572.754612,1515.559473,0
1574.881093,1480.143612,1567.65942,1487.365284,0
1588.427661,1498.315052,1591.491553,1495.25116,1
1521.413964,1459.084755,1512.187995,1468.310724,0
1342.872851,1549.277373,1337.863384,1554.286841,0
1627.977309,1500.301521,1632.158471,1496.120359,1
1432.445006,1583.742202,1427.86195,1588.325259,0
1582.80547,1601.91608,1593.838758,1590.882791,1
1552.697477,1458.063199,1557.912296,1452.848381,1
1521.436314,1410.905299,1497.59795,1434.743663,0
1581.130418,1606.811293,1556.451643,1631.490068,0
1466.6814,1383.292415,1455.684391,1394.289424,0
1556.694527,1631.490068,1568.389001,1619.795593,1
1567.65942,1591.491553,1556.767643,1602.38333,0
1632.158471,1590.882791,1641.513691,1581.527571,1
1554.286841,1455.684391,1558.347489,1451.623743,1
1557.912296,1556.451643,1561.614664,1552.749275,1
1572.754612,1593.838758,1560.899336,1605.694033,0
1354.767823,1495.25116,1345.339096,1504.679887,0
1512.187995,1496.120359,1515.655497,1492.652858,1
1588.325259,1468.310724,1594.44986,1462.186123,1
1487.365284,1337.863384,1460.186903,1365.041765,0
1365.751176,1528.629571,1373.60274,1520.778007,1
1452.848381,1394.289424,1458.446465,1388.69134,1
1515.559473,1504.679887,1499.745885,1520.493475,0
1434.743663,1602.38333,1443.614033,1593.512959,1
1641.513691,1365.041765,1644.454466,1362.10099,1
1423.388147,1451.623743,1403.201655,1471.810235,0
1462.186123,1506.448384,1473.024739,1495.609769,1
1427.86195,1373.60274,1435.158383,1366.306306,1
1619.795593,1552.749275,1595.33336,1577.211508,0
1558.347489,1556.767643,1563.005505,1552.109627,1
1497.59795,1561.614664,1488.041906,1571.170708,0
1568.389001,1388.69134,1570.304869,1386.775473,1
1570.304869,1520.778007,1574.04076,1517.042115,1
1460.186903,1581.527571,1468.536555,1573.17792,1
1515.655497,1471.810235,1522.669762,1464.79597,1
1488.041906,1571.170708,1491.836484,1567.37613,1
1345.339096,1403.201655,1359.272726,1389.268026,1
1495.609769,1605.694033,1491.716549,1609.587253,0
1443.614033,1577.211508,1465.214707,1555.610835,1
1594.44986,1492.652858,1596.108959,1490.993759,1
1473.024739,1560.899336,1482.328746,1551.595329,1
1386.775473,1435.158383,1394.208796,1427.725061,1
1499.745885,1595.33336,1487.29354,1607.785704,0
1644.454466,1520.493475,1647.287221,1517.66072,1
1366.306306,1552.109627,1377.525591,1540.890342,1
1563.005505,1362.10099,1566.267695,1358.838801,1
1491.836484,1517.042115,1494.841652,1514.036948,1
1389.268026,1465.214707,1372.035775,1482.446958,0
1491.716549,1464.79597,1477.092138,1479.420381,0
1487.29354,1555.610835,1495.923457,1546.980918,1
1468.536555,1359.272726,1473.618921,1354.19036,1
1573.17792,1490.993759,1577.586598,1486.585081,1
1596.108959,1593.512959,1603.364537,1586.257382,1
1567.37613,1522.669762,1571.198454,1518.847438,1
1574.04076,1458.446465,1576.998733,1455.488491,1
1473.618921,1551.595329,1469.24406,1555.97019,0
1482.328746,1517.66072,1485.464672,1514.524795,1
1394.208796,1609.587253,1385.095467,1618.700582,0
1377.525591,1566.267695,1374.695131,1569.098154,0
1358.838801,1540.890342,1347.031639,1552.697504,0
1427.725061,1586.257382,1415.144416,1598.838027,0
1486.585081,1354.19036,1463.940455,1376.834986,0
1607.785704,1603.364537,1616.585249,1594.564992,1
1514.036948,1518.847438,1506.36782,1526.516566,0
1616.585249,1494.841652,1620.430845,1490.996055,1
1577.586598,1482.446958,1545.273326,1514.76023,0
1571.198454,1647.287221,1581.8317,1636.653975,1
1598.838027,1594.564992,1605.204133,1588.198887,1
1576.998733,1477.092138,1579.00118,1475.089691,1
1552.697504,1546.980918,1562.969872,1536.70855,1
1618.700582,1374.695131,1623.454719,1369.940994,1
1514.524795,1526.516566,1500.592459,1540.448901,0
1555.97019,1469.24406,1560.846077,1464.368173,1
1347.031639,1569.098154,1342.784539,1573.345254,0
1455.488491,1376.834986,1465.321229,1367.002248,1
1485.464672,1495.923457,1491.800659,1489.587469,1
1463.940455,1581.8317,1477.010713,1568.761441,1
1385.095467,1479.420381,1377.200599,1487.315249,0
1415.144416,1636.653975,1449.837612,1601.960779,1
1545.273326,1514.76023,1551.297179,1508.736376,1
1506.36782,1490.996055,1499.339218,1498.024657,0
1605.204133,1491.800659,1607.366919,1489.637873,1
1579.00118,1367.002248,1566.22171,1379.781719,0
1487.315249,1540.448901,1491.981331,1535.78282,1
1464.368173,1623.454719,1476.305894,1611.516998,1
1562.969872,1369.940994,1564.384673,1368.526193,1
1372.035775,1449.837612,1382.164689,1439.708698,1
1560.846077,1536.70855,1563.734574,1533.820052,1
1498.024657,1475.089691,1489.717512,1483.396837,0
1477.010713,1465.321229,1482.332955,1459.998987,1
1377.200599,1620.430845,1367.015267,1630.616177,0
1489.587469,1551.297179,1483.187146,1557.697503,0
1588.198887,1342.784539,1590.276871,1340.706555,1
1382.164689,1630.616177,1377.320088,1635.460777,0
1573.345254,1601.960779,1546.135523,1629.17051,0
1340.706555,1499.339218,1329.054325,1510.991448,0
1568.761441,1500.592459,1579.627926,1489.725974,1
1607.366919,1476.305894,1582.410215,1501.262599,0
1368.526193,1379.781719,1376.674691,1371.633221,1
1491.981331,1483.396837,1501.000383,1474.377785,1
1533.820052,1535.78282,1521.25958,1548.343292,0
1557.697503,1367.015267,1510.885597,1413.827173,0
1489.637873,1459.998987,1495.311014,1454.325846,1
1579.627926,1563.734574,1587.233553,1556.128947,1
1482.332955,1489.725974,1490.769973,1481.288956,1
1483.187146,1564.384673,1476.419044,1571.152774,0
1439.708698,1508.736376,1452.731194,1495.713881,1
1590.276871,1611.516998,1580.184756,1621.609113,0
1501.262599,1510.991448,1507.578486,1504.675562,1
1546.135523,1580.184756,1554.143957,1572.176323,1
1376.674691,1629.17051,1372.991332,1632.853869,0
1566.22171,1377.320088,1538.097275,1405.444523,0
1489.717512,1501.000383,1483.216577,1507.501317,0
1481.288956,1474.377785,1472.30968,1483.357061,0
1521.25958,1556.128947,1505.176691,1572.211836,0
1548.343292,1621.609113,1543.895861,1626.056543,0
1329.054325,1490.769973,1321.923123,1497.901175,0
1371.633221,1582.410215,1364.241381,1589.802054,0
1495.311014,1413.827173,1498.509494,1410.628693,1
1476.419044,1454.325846,1483.440714,1447.304177,1
1635.460777,1504.675562,1637.948769,1502.18757,1
1452.731194,1554.143957,1463.799844,1543.075307,1
1571.152774,1510.885597,1560.770637,1521.267734,0
1632.853869,1507.578486,1636.157288,1504.275066,1
1483.216577,1405.444523,1492.091633,1396.569468,1
1587.233553,1507.501317,1592.850942,1501.883927,1
1495.713881,1572.176323,1477.889976,1590.000228,0
1637.948769,1372.991332,1639.480948,1371.459152,1
1589.802054,1364.241381,1594.530395,1359.51304,1
1538.097275,1505.176691,1520.324628,1522.949338,0
1472.30968,1543.075307,1482.72549,1532.659497,1
1543.895861,1463.799844,1545.745576,1461.950128,1
1502.18757,1572.211836,1506.500168,1567.899238,1
1447.304177,1396.569468,1438.349821,1405.523823,0
1483.440714,1410.628693,1488.960423,1405.108984,1
1477.889976,1504.275066,1482.067443,1500.097599,1
1359.51304,1497.901175,1376.287511,1481.126703,1
1636.157288,1590.000228,1642.097138,1584.060378,1
1560.770637,1498.509494,1564.632231,1494.6479,1
1483.357061,1521.267734,1471.303279,1533.321516,0
1639.480948,1371.459152,1640.763084,1370.177017,1
1592.850942,1522.949338,1603.115781,1512.684499,1
1492.091633,1321.923123,1496.787894,1317.226862,1
1594.530395,1461.950128,1563.754842,1492.725682,0
1501.883927,1532.659497,1493.872195,1540.671229,0
1626.056543,1642.097138,1611.454032,1656.699649,0
1545.745576,1533.321516,1550.621421,1528.445671,1
1438.349821,1567.899238,1431.436606,1574.812454,0
1488.960423,1405.108984,1493.621886,1400.447521,1
1370.177017,1520.324628,1351.733382,1538.768262,0
1500.097599,1492.725682,1481.81235,1511.01093,0
1482.72549,1603.115781,1471.947216,1613.894056,0
1496.787894,1317.226862,1502.011173,1312.003582,1
1376.287511,1584.060378,1371.308626,1589.039264,0
1506.500168,1405.523823,1509.106982,1402.917009,1
1494.6479,1471.303279,1487.459992,1478.491187,0
1481.126703,1512.684499,1486.501156,1507.310046,1
1482.067443,1564.632231,1475.332021,1571.367653,0
1431.436606,1540.671229,1446.585223,1525.522613,1
1487.459992,1640.763084,1475.076054,1653.147021,0
1493.621886,1478.491187,1477.615318,1494.497756,0
1486.501156,1574.812454,1495.193843,1566.119766,1
1400.447521,1656.699649,1393.220505,1663.926665,0
1509.106982,1563.754842,1504.368522,1568.493303,0
1550.621421,1528.445671,1559.101621,1519.965471,1
1371.308626,1571.367653,1363.143712,1579.532567,0
1613.894056,1402.917009,1615.174948,1401.636117,1
1471.947216,1312.003582,1477.081337,1306.869461,1
1446.585223,1525.522613,1460.117783,1511.990052,1
1493.872195,1568.493303,1489.445689,1572.919808,0
1611.454032,1511.01093,1592.662496,1529.802466,0
1351.733382,1502.011173,1341.647131,1512.097425,0
1481.81235,1538.768262,1492.713316,1527.867297,1
1579.532567,1477.615318,1570.752964,1486.394921,0
1393.220505,1663.926665,1387.643558,1669.503612,0
1494.497756,1559.101621,1502.430634,1551.168742,1
1566.119766,1589.039264,1573.760835,1581.398195,1
1519.965471,1475.076054,1526.614764,1468.426761,1
1495.193843,1504.368522,1489.721088,1509.841277,0
1489.445689,1306.869461,1491.878931,1304.43622,1
1475.332021,1527.867297,1463.840258,1539.359059,0
1653.147021,1507.310046,1660.288381,1500.168687,1
1341.647131,1592.662496,1356.199904,1578.109723,1
1477.081337,1572.919808,1466.544446,1583.456698,0
1526.614764,1486.394921,1531.651578,1481.358107,1
1615.174948,1460.117783,1618.201896,1457.090835,1
1491.878931,1512.097425,1482.665322,1521.311034,0
1570.752964,1463.840258,1550.512562,1484.08066,0
1304.43622,1387.643558,1296.958514,1395.121264,0
1509.841277,1466.544446,1519.720581,1456.665143,1
1511.990052,1502.430634,1499.00046,1515.420227,0
1618.201896,1489.721088,1620.464872,1487.458112,1
1660.288381,1573.760835,1662.079933,1571.969283,1
1529.802466,1468.426761,1538.017611,1460.211617,1
1581.398195,1551.168742,1551.502757,1581.06418,0
1669.503612,1539.359059,1671.486744,1537.375927,1
1500.168687,1578.109723,1506.645555,1571.632855,1
1363.143712,1492.713316,1354.264114,1501.592914,0
1457.090835,1583.456698,1447.697461,1592.850072,0
1487.458112,1481.358107,1490.592586,1478.223633,1
1401.636117,1551.502757,1416.217225,1536.921649,1
1571.969283,1537.375927,1560.104838,1549.240373,0
1515.420227,1550.512562,1525.855453,1540.077336,1
1499.00046,1581.06418,1516.926275,1563.138364,1
1356.199904,1456.665143,1349.174567,1463.69048,0
1519.720581,1571.632855,1506.693669,1584.659766,0
1620.464872,1460.211617,1625.92942,1454.747069,1
1482.665322,1662.079933,1487.951165,1656.794089,1
1521.311034,1538.017611,1526.356666,1532.971978,1
1478.223633,1671.486744,1474.906046,1674.804331,0
1484.08066,1416.217225,1492.041067,1408.256818,1
1560.104838,1531.651578,1566.924039,1524.832377,1
1525.855453,1395.121264,1513.592467,1407.38425,0
1490.592586,1296.958514,1493.047701,1294.503399,1
1506.645555,1454.747069,1510.33944,1451.053184,1
1526.356666,1592.850072,1520.914375,1598.292363,0
1549.240373,1584.659766,1541.345936,1592.554203,0
1510.33944,1656.794089,1516.024828,1651.108702,1
1563.138364,1536.921649,1566.883098,1533.176916,1
1447.697461,1487.951165,1435.734268,1499.914358,0
1516.926275,1463.69048,1496.191396,1484.425359,0
1625.92942,1532.971978,1617.332643,1541.568755,0
1474.906046,1540.077336,1483.429864,1531.553519,1
1501.592914,1513.592467,1509.3288,1505.856581,1
1408.256818,1674.804331,1430.713464,1652.347685,1
1294.503399,1493.047701,1304.253613,1483.297487,1
1520.914375,1651.108702,1547.018253,1625.004825,1
1354.264114,1524.832377,1341.865804,1537.230686,0
1506.693669,1407.38425,1513.02468,1401.053239,1
1435.734268,1349.174567,1442.993555,1341.915281,1
1499.914358,1484.425359,1477.75216,1506.587557,0
1531.553519,1566.924039,1535.302934,1563.174623,1
1516.024828,1401.053239,1524.618427,1392.45964,1
1566.883098,1652.347685,1572.178385,1647.052398,1
1496.191396,1492.041067,1490.498552,1497.733911,0
1451.053184,1509.3288,1457.641784,1502.740199,1
1533.176916,1617.332643,1528.896552,1621.613007,0
1541.568755,1505.856581,1530.738426,1516.68691,0
1547.018253,1483.429864,1521.803485,1508.644631,0
1477.75216,1341.915281,1481.103573,1338.563867,1
1430.713464,1457.641784,1436.504879,1451.85037,1
1541.345936,1625.004825,1545.891288,1620.459473,1
1598.292363,1592.554203,1602.401674,1588.444892,1
1304.253613,1497.733911,1299.426301,1502.561224,0
1537.230686,1621.613007,1545.79514,1613.048554,1
1528.896552,1483.297487,1513.515096,1498.678943,0
1442.993555,1513.02468,1452.256077,1503.762157,1
1588.444892,1341.865804,1566.328065,1363.982631,0
1647.052398,1535.302934,1636.661706,1545.693625,0
1506.587557,1338.563867,1514.132096,1331.019328,1
1524.618427,1490.498552,1514.92731,1500.189669,0
1299.426301,1563.174623,1291.875056,1570.725869,0
1392.45964,1502.740199,1406.436317,1488.763522,1
1545.891288,1508.644631,1552.437211,1502.098708,1
1572.178385,1436.504879,1574.603473,1434.07979,1
1451.85037,1545.79514,1441.240614,1556.404896,0
1498.678943,1620.459473,1510.587195,1608.55122,1
1530.738426,1570.725869,1539.942579,1561.521716,1
1602.401674,1613.048554,1608.277318,1607.172909,1
1331.019328,1514.92731,1323.598564,1522.348074,0
1566.328065,1545.693625,1571.438584,1540.583106,1
1636.661706,1481.103573,1638.623149,1479.14213,1
1434.07979,1488.763522,1415.549788,1507.293524,0
1363.982631,1291.875056,1354.527007,1301.33068,0
1503.762157,1500.189669,1509.718748,1494.233078,1
1452.256077,1502.098708,1434.114015,1520.240771,0
1516.68691,1514.132096,1504.892968,1525.926038,0
1510.587195,1521.803485,1516.477402,1515.913279,1
1513.515096,1502.561224,1498.608613,1517.467707,0
1561.521716,1525.926038,1571.764748,1515.683006,1
1556.404896,1498.608613,1566.187586,1488.825923,1
1406.436317,1574.603473,1415.321527,1565.718264,1
1608.55122,1441.240614,1611.939279,1437.852555,1
1608.277318,1415.549788,1585.414922,1438.412185,0
1323.598564,1517.467707,1311.993095,1529.073176,0
1571.438584,1479.14213,1577.746276,1472.834438,1
1522.348074,1520.240771,1528.343588,1514.245256,1
1434.114015,1504.892968,1439.775379,1499.231605,1
1494.233078,1354.527007,1496.841853,1351.918232,1
1516.477402,1515.913279,1504.752069,1527.638612,0
1539.942579,1552.437211,1527.771687,1564.608102,0
1507.293524,1515.683006,1497.742414,1525.234116,0
1540.583106,1472.834438,1527.64613,1485.771414,0
1571.764748,1565.718264,1563.847105,1573.635906,0
1566.187586,1415.321527,1569.282959,1412.226155,1
1607.172909,1488.825923,1610.843892,1485.15494,1
1585.414922,1438.412185,1588.989192,1434.837914,1
1311.993095,1527.638612,1305.544251,1534.087456,0
1638.623149,1577.746276,1652.961075,1563.40835,1
1528.343588,1499.231605,1493.701079,1533.874113,0
1301.33068,1527.771687,1312.933188,1516.169179,1
1509.718748,1514.245256,1513.520273,1510.443732,1
1504.752069,1564.608102,1510.786135,1558.574036,1
1611.939279,1439.775379,1589.989147,1461.725511,0
1497.742414,1412.226155,1504.005277,1405.963292,1
1527.64613,1573.635906,1531.563589,1569.718448,1
1563.847105,1589.989147,1573.897034,1579.939219,1
1569.282959,1525.234116,1571.485141,1523.031934,1
1496.841853,1485.15494,1501.294022,1480.702771,1
1437.852555,1485.771414,1433.007379,1490.61659,0
1610.843892,1558.574036,1618.518657,1550.899271,1
1305.544251,1588.989192,1300.306824,1594.226619,0
1652.961075,1493.701079,1628.988372,1517.673783,0
1312.933188,1510.443732,1307.721986,1515.654934,0
1351.918232,1405.963292,1358.395938,1399.485586,1
1513.520273,1533.874113,1502.510546,1544.88384,0
1433.007379,1534.087456,1438.620226,1528.474609,1
1510.786135,1434.837914,1496.421377,1449.202672,0
1529.073176,1461.725511,1513.898642,1476.900044,0
1550.899271,1501.294022,1555.002769,1497.190524,1
1504.005277,1476.900044,1509.35927,1471.546051,1
1531.563589,1523.031934,1520.533222,1534.062301,0
1563.40835,1513.898642,1565.973624,1511.333368,1
1358.395938,1517.673783,1347.241906,1528.827814,0
1571.485141,1569.718448,1577.489727,1563.713862,1
1618.518657,1544.88384,1626.257423,1537.145073,1
1480.702771,1490.61659,1485.602161,1485.7172,1
1516.169179,1307.721986,1521.49473,1302.396435,1
1520.533222,1594.226619,1530.502626,1584.257215,1
1438.620226,1573.897034,1424.801773,1587.715486,0
1496.421377,1626.257423,1520.73991,1601.93889,1
1399.485586,1449.202672,1390.270804,1458.417454,0
1579.939219,1515.654934,1570.667373,1524.92678,0
1485.602161,1528.474609,1503.947733,1510.129038,1
1511.333368,1587.715486,1491.667129,1607.381725,0
1347.241906,1628.988372,1341.96014,1634.270138,0
1565.973624,1534.062301,1552.144385,1547.89154,0
1509.35927,1300.306824,1513.67186,1295.994234,1
1302.396435,1510.129038,1291.84774,1520.677733,0
1502.510546,1497.190524,1485.194247,1514.506824,0
1555.002769,1521.49473,1566.600531,1509.896969,1
1471.546051,1577.489727,1456.081989,1592.95379,0
1485.7172,1509.896969,1478.487002,1517.127166,0
1552.144385,1528.827814,1542.736954,1538.235245,0
1458.417454,1530.502626,1451.43,1537.49008,0
1601.93889,1520.73991,1612.844405,1509.834395,1
1570.667373,1513.67186,1577.563777,1506.775456,1
1503.947733,1537.145073,1511.432718,1529.660088,1
1491.667129,1390.270804,1496.957257,1384.980677,1
1524.92678,1295.994234,1527.591423,1293.329591,1
1634.270138,1584.257215,1638.72585,1579.801503,1
1563.713862,1424.801773,1566.097999,1422.417636,1
1291.84774,1520.677733,1289.021038,1523.504435,0
1485.194247,1509.834395,1460.435244,1534.593398,0
1607.381725,1341.96014,1610.882193,1338.459672,1
1547.89154,1514.506824,1536.06598,1526.332383,0
1456.081989,1566.600531,1461.890688,1560.791831,1
1478.487002,1592.95379,1469.264973,1602.175818,0
1542.736954,1506.775456,1548.968707,1500.543703,1
1451.43,1612.844405,1465.036262,1599.238144,1
1529.660088,1538.235245,1536.397307,1531.498026,1
1579.801503,1537.49008,1585.850296,1531.441288,1
1422.417636,1531.498026,1410.57107,1543.344592,0
1638.72585,1384.980677,1640.707419,1382.999107,1
1527.591423,1460.435244,1514.673695,1473.352971,0
1338.459672,1293.329591,1343.019884,1288.769379,1
1577.563777,1534.593398,1586.844583,1525.312592,1
1566.097999,1289.021038,1566.858374,1288.260663,1
1523.504435,1526.332383,1510.976067,1538.860751,0
1511.432718,1610.882193,1500.399046,1621.915865,0
1461.890688,1517.127166,1450.501802,1528.516052,0
1536.06598,1602.175818,1522.247134,1615.994665,0
1560.791831,1469.264973,1547.080566,1482.976238,0
1531.441288,1473.352971,1535.381461,1469.412798,1
1548.968707,1585.850296,1542.022739,1592.796264,0
1465.036262,1566.858374,1458.754218,1573.140418,0
1621.915865,1500.543703,1625.286864,1497.172704,1
1510.976067,1538.860751,1516.268048,1533.56877,1
1536.397307,1288.769379,1539.343116,1285.82357,1
1382.999107,1599.238144,1375.028031,1607.20922,0
1496.957257,1410.57107,1502.662137,1404.86619,1
1640.707419,1586.844583,1646.103605,1581.448398,1
1514.673695,1343.019884,1515.823239,1341.87034,1
1592.796264,1288.260663,1594.916712,1286.140214,1
1547.080566,1502.662137,1552.374662,1497.368042,1
1497.172704,1458.754218,1482.082877,1473.844044,0
1535.381461,1542.022739,1545.834439,1531.569762,1
1573.140418,1607.20922,1565.211917,1615.137721,0
1625.286864,1285.82357,1626.278361,1284.832073,1
1450.501802,1482.976238,1459.422616,1474.055425,1
1533.56877,1525.312592,1525.600356,1533.281006,0
1404.86619,1469.412798,1396.09844,1478.180547,0
1375.028031,1539.343116,1384.672281,1529.698866,1
1528.516052,1500.399046,1520.088774,1508.826323,0
1522.247134,1552.374662,1530.12497,1544.496825,1
1543.344592,1516.268048,1549.83876,1509.77388,1
1615.994665,1646.103605,1621.864316,1640.233953,1
1459.422616,1497.368042,1435.683951,1521.106707,0
1515.823239,1473.844044,1521.532776,1468.134507,1
1384.672281,1284.832073,1388.974432,1280.529922,1
1640.233953,1341.87034,1642.351953,1339.75234,1
1531.569762,1565.211917,1540.052897,1556.728781,1
1529.698866,1545.834439,1507.230673,1568.302632,0
1594.916712,1626.278361,1600.817346,1620.377727,1
1581.448398,1478.180547,1584.598867,1475.030078,1
1396.09844,1482.082877,1402.100524,1476.080794,1
1520.088774,1286.140214,1525.224842,1281.004146,1
1615.137721,1525.600356,1619.387798,1521.350278,1
1474.055425,1508.826323,1485.844424,1497.037324,1
1476.080794,1621.864316,1466.326406,1631.618704,0
1549.83876,1530.12497,1535.504957,1544.458773,0
1533.281006,1521.106707,1520.193645,1534.194067,0
1600.817346,1584.598867,1605.179192,1580.237021,1
1485.844424,1544.496825,1496.300022,1534.041227,1
1468.134507,1339.75234,1469.864327,1338.02252,1
1620.377727,1619.387798,1609.586716,1630.17881,0
1509.77388,1435.683951,1516.678546,1428.779284,1
1475.030078,1525.224842,1478.363688,1521.891232,1
1521.350278,1280.529922,1525.169688,1276.710512,1
1402.100524,1642.351953,1398.592555,1645.859922,0
1521.532776,1497.037324,1525.73282,1492.83728,1
1534.041227,1281.004146,1536.473891,1278.571482,1
1466.326406,1540.052897,1492.59887,1513.780433,1
1544.458773,1516.678546,1538.37166,1522.765659,0
1535.504957,1521.891232,1541.6097,1515.786489,1
1631.618704,1556.728781,1641.635549,1546.711937,1
1507.230673,1609.586716,1522.005321,1594.812068,1
1520.193645,1388.974432,1502.570137,1406.59794,0
1534.194067,1568.302632,1524.501213,1577.995487,0
1605.179192,1645.859922,1598.317613,1652.721501,0
1577.995487,1492.83728,1585.8099,1485.022867,1
1469.864327,1398.592555,1449.183791,1419.273092,0
1338.02252,1525.73282,1333.573824,1530.181516,0
1478.363688,1276.710512,1481.755984,1273.318217,1
1406.59794,1546.711937,1414.704387,1538.60549,1
1580.237021,1630.17881,1592.785654,1617.630177,1
1536.473891,1502.570137,1540.495028,1498.549,1
1492.59887,1524.501213,1505.126595,1511.973488,1
1594.812068,1530.181516,1604.276843,1520.71674,1
1641.635549,1541.6097,1643.951044,1539.294205,1
1428.779284,1278.571482,1433.45355,1273.897216,1
1525.169688,1496.300022,1516.72494,1504.74477,0
1522.005321,1513.780433,1525.110126,1510.675628,1
1617.630177,1538.37166,1622.398993,1533.602843,1
1515.786489,1522.765659,1502.519844,1536.032304,0
1598.317613,1538.60549,1590.396831,1546.526272,0
1585.8099,1652.721501,1597.680786,1640.850615,1
1414.704387,1333.573824,1419.717811,1328.560399,1
1485.022867,1449.183791,1471.045258,1463.1614,0
1592.785654,1504.74477,1597.904524,1499.6259,1
1525.110126,1511.973488,1517.029363,1520.054251,0
1510.675628,1643.951044,1499.34367,1655.283002,0
1520.71674,1505.126595,1525.523255,1500.320081,1
1273.897216,1622.398993,1268.439667,1627.856542,0
1502.519844,1536.032304,1492.808592,1545.743557,0
1516.72494,1419.273092,1508.036482,1427.961549,0
1533.602843,1498.549,1520.678883,1511.47296,0
1540.495028,1433.45355,1546.582153,1427.366426,1
1481.755984,1273.318217,1461.141052,1293.933149,0
1419.717811,1539.294205,1407.767216,1551.2448,0
1328.560399,1500.320081,1324.921463,1503.959017,0
1546.526272,1590.396831,1524.578572,1612.344531,0
1597.680786,1499.34367,1605.459787,1491.564669,1
1640.850615,1604.276843,1644.419589,1600.707869,1
1268.439667,1597.904524,1263.861085,1602.483107,0
1655.283002,1463.1614,1659.736433,1458.707969,1
1492.808592,1499.6259,1482.264231,1510.170261,0
1427.366426,1471.045258,1413.982493,1484.429191,0
1546.582153,1520.678883,1557.624475,1509.636561,1
1520.054251,1525.523255,1527.572834,1518.004672,1
1508.036482,1612.344531,1516.583011,1603.798002,1
1293.933149,1427.961549,1306.357782,1415.536916,1
1557.624475,1484.429191,1562.233102,1479.820564,1
1510.170261,1511.47296,1497.585284,1524.057937,0
1503.959017,1551.2448,1483.601116,1571.602701,0
1644.419589,1491.564669,1623.322809,1512.66145,0
1524.578572,1605.459787,1519.401909,1610.63645,0
1545.743557,1509.636561,1548.029474,1507.350643,1
1517.029363,1413.982493,1523.241545,1407.77031,1
1627.856542,1602.483107,1636.213177,1594.126471,1
1407.767216,1458.707969,1394.698336,1471.776849,0
1482.264231,1461.141052,1494.544048,1448.861234,1
1527.572834,1518.004672,1515.536553,1530.040952,0
1600.707869,1324.921463,1603.660318,1321.969015,1
1519.401909,1523.241545,1525.557074,1517.08638,1
1659.736433,1603.798002,1650.660276,1612.874159,0
1548.029474,1524.057937,1538.604881,1533.48253,0
1306.357782,1263.861085,1288.12089,1282.097978,0
